team,turnovers,blocks,home_team,home_score,away_team,away_score,completions,total_passes,o_line_scores,o_line_points,o_line_posessions,d_line_scores,d_line_points,d_line_posessions,rz_scores,rz_posessions,huck_completions,huck_attempts,season,is_home_team
Nightwatch,22,7,NSH,17,ATL,18,291,313,10,16,27,6,16,11,,,,,2018,True
Hustle,24,16,NSH,17,ATL,18,300,324,12,19,25,6,20,21,,,,,2018,False
Rush,24,19,NY,14,TOR,18,194,218,11,16,29,7,20,14,,,,,2018,False
Empire,30,15,NY,14,TOR,18,235,265,9,20,26,5,16,19,,,,,2018,True
FlameThrowers,23,12,SJ,27,SF,28,246,269,24,29,37,4,30,17,,,,,2018,False
Spiders,23,14,SJ,27,SF,28,284,307,24,30,41,3,29,12,,,,,2018,True
Growlers,24,16,SEA,16,SD,22,270,294,14,18,29,8,24,18,,,,,2018,False
Cascades,28,9,SEA,16,SD,22,189,217,13,24,32,3,18,16,,,,,2018,True
Flyers,16,12,TB,17,RAL,20,248,264,12,19,25,8,22,14,,,,,2018,False
Cannons,21,8,TB,17,RAL,20,245,266,13,22,27,4,19,14,,,,,2018,True
Aviators,24,18,AUS,23,LA,22,228,252,16,25,32,6,24,18,,,,,2018,False
Sol,25,11,AUS,23,LA,22,249,274,17,24,35,6,25,13,,,,,2018,True
Thunderbirds,29,7,PIT,15,CHI,20,200,229,13,22,31,2,17,13,,,,,2018,True
Union,22,14,PIT,15,CHI,20,253,275,14,17,28,6,22,18,,,,,2018,False
FlameThrowers,27,17,SF,20,SJ,21,212,239,15,23,32,5,22,18,,,,,2018,True
Spiders,26,14,SF,20,SJ,21,262,288,15,22,34,6,23,16,,,,,2018,False
Aviators,17,17,LA,30,SD,17,236,253,13,19,21,17,32,29,,,,,2018,True
Growlers,31,8,LA,30,SD,17,286,317,12,32,43,5,19,7,,,,,2018,False
Breeze,25,17,DC,22,MTL,24,301,326,17,26,32,5,24,16,,,,,2018,True
Royal,22,9,DC,22,MTL,24,257,279,16,24,35,8,26,15,,,,,2018,False
Cascades,32,16,SEA,29,MIN,28,231,263,25,30,42,4,31,20,,,,,2018,True
Wind Chill,33,12,SEA,29,MIN,28,285,318,26,31,45,2,30,17,,,,,2018,False
Radicals,24,16,IND,13,MAD,20,199,223,12,15,21,8,22,26,,,,,2018,False
AlleyCats,32,10,IND,13,MAD,20,294,326,11,22,37,2,15,9,,,,,2018,True
Thunderbirds,21,14,PIT,17,DET,16,131,152,14,18,24,3,19,17,,,,,2018,True
Mechanix,22,12,PIT,17,DET,16,340,362,14,19,32,2,19,8,,,,,2018,False
Flyers,40,16,RAL,14,DAL,17,192,232,13,19,43,1,16,13,,,,,2018,True
Legion,37,23,RAL,14,DAL,17,226,263,14,16,27,3,19,30,,,,,2018,False
Cannons,24,8,TB,15,ATL,17,390,414,10,19,27,5,17,13,,,,,2018,True
Hustle,20,15,TB,15,ATL,17,227,247,9,17,24,8,19,17,,,,,2018,False
Flyers,16,12,RAL,27,TB,22,250,266,17,24,30,10,29,16,,,,,2018,True
Cannons,22,5,RAL,27,TB,22,312,334,17,29,34,5,24,11,,,,,2018,False
AlleyCats,47,22,DET,12,IND,24,149,196,11,14,27,13,26,47,,,,,2018,False
Mechanix,58,26,DET,12,IND,24,231,289,11,26,59,1,14,14,,,,,2018,True
Empire,8,6,NY,26,DAL,22,165,173,22,24,30,4,27,5,,,,,2019,True
Legion,11,4,NY,26,DAL,22,296,307,21,27,28,1,24,7,,,,,2019,False
AlleyCats,25,15,NY,17,IND,15,209,234,12,19,29,3,16,11,,,,,2019,False
Empire,21,11,NY,17,IND,15,254,275,12,16,24,5,19,17,,,,,2019,True
Legion,17,18,SD,18,DAL,23,333,350,13,20,25,10,25,18,,,,,2019,False
Growlers,19,8,SD,18,DAL,23,163,182,12,22,26,5,19,10,,,,,2019,True
AlleyCats,18,13,IND,23,PIT,17,238,256,15,19,26,8,25,17,,,,,2019,True
Thunderbirds,25,7,IND,23,PIT,17,221,246,13,25,32,4,19,11,,,,,2019,False
Flyers,17,9,RAL,17,DAL,21,160,177,14,23,30,3,19,6,,,,,2019,True
Legion,12,10,RAL,17,DAL,21,289,301,13,19,21,8,23,15,,,,,2019,False
Empire,13,11,NY,19,TOR,16,185,198,14,18,22,5,21,11,,,,,2019,True
Rush,15,12,NY,19,TOR,16,292,307,13,21,27,3,18,7,,,,,2019,False
Growlers,15,12,SD,25,LA,21,311,326,17,23,27,8,27,13,,,,,2019,True
Aviators,17,10,SD,25,LA,21,225,242,16,27,32,5,23,10,,,,,2019,False
Breeze,15,9,TOR,22,DC,21,217,232,15,24,30,6,23,10,,,,,2019,False
Rush,16,10,TOR,22,DC,21,268,284,16,23,26,6,24,13,,,,,2019,True
Thunderbirds,16,10,PIT,21,CHI,20,364,380,12,22,27,9,23,13,,,,,2019,True
Union,18,11,PIT,21,CHI,20,170,188,12,23,25,8,22,14,,,,,2019,False
AlleyCats,25,13,IND,17,PIT,25,248,273,15,27,35,2,19,10,,,,,2019,True
Thunderbirds,18,11,IND,17,PIT,25,204,222,16,19,26,9,27,18,,,,,2019,False
Royal,26,14,MTL,20,PHI,21,237,263,15,24,33,5,23,19,,,,,2019,True
Phoenix,28,15,MTL,20,PHI,21,239,267,15,22,35,6,24,16,,,,,2019,False
Radicals,19,22,MAD,33,DET,9,191,210,10,11,15,23,35,38,,,,,2019,True
Mechanix,42,13,MAD,33,DET,9,274,316,9,35,50,0,11,5,,,,,2019,False
Flyers,22,18,RAL,25,TB,24,227,249,15,26,33,10,27,18,,,,,2019,True
Cannons,25,10,RAL,25,TB,24,242,267,17,27,35,7,26,15,,,,,2019,False
Union,24,4,CHI,16,PIT,29,256,280,16,31,39,0,18,2,,,,,2019,True
Thunderbirds,10,10,CHI,16,PIT,29,243,253,16,18,20,13,31,22,,,,,2019,False
Outlaws,29,12,OTT,20,PHI,19,204,233,16,21,34,4,22,17,,,,,2019,True
Phoenix,30,10,OTT,20,PHI,19,187,217,15,22,34,4,21,17,,,,,2019,False
Spiders,25,8,SJ,20,SD,26,211,236,16,28,37,4,22,10,,,,,2019,True
Growlers,18,19,SJ,20,SD,26,249,267,17,22,27,9,28,20,,,,,2019,False
Thunderbirds,26,14,DET,23,PIT,24,276,302,17,26,36,7,27,16,,,,,2019,False
Mechanix,25,13,DET,23,PIT,24,229,254,16,27,35,7,26,18,,,,,2019,True
Empire,16,11,PHI,20,NY,22,239,255,16,22,28,6,24,13,,,,,2019,False
Phoenix,17,7,PHI,20,NY,22,233,250,14,24,28,6,22,10,,,,,2019,True
Radicals,20,18,MAD,22,MIN,17,224,244,10,16,22,11,23,21,,,,,2019,True
Wind Chill,30,13,MAD,22,MIN,17,264,294,11,24,36,6,19,12,,,,,2019,False
Aviators,14,8,SEA,23,LA,31,222,236,20,25,29,11,33,18,,,,,2019,False
Cascades,22,8,SEA,23,LA,31,240,262,21,33,38,2,25,8,,,,,2019,True
Rush,15,10,TOR,26,DC,21,222,237,16,23,28,10,28,16,,,,,2019,True
Breeze,21,11,TOR,26,DC,21,219,240,17,28,34,4,23,11,,,,,2019,False
Hustle,10,9,ATL,23,DAL,19,201,211,15,21,27,8,25,10,,,,,2019,True
Legion,15,9,ATL,23,DAL,19,336,351,15,25,25,4,21,11,,,,,2019,False
Union,14,10,IND,24,CHI,21,266,280,16,26,30,5,23,9,,,,,2019,False
AlleyCats,13,7,IND,24,CHI,21,262,275,16,23,25,8,26,12,,,,,2019,True
Flyers,11,11,RAL,22,DAL,15,211,222,12,17,19,10,24,16,,,,,2019,True
Legion,17,7,RAL,22,DAL,15,241,258,11,24,29,4,17,7,,,,,2019,False
Outlaws,18,7,MTL,25,OTT,22,227,245,17,27,29,5,24,12,,,,,2019,False
Royal,14,10,MTL,25,OTT,22,254,268,18,24,31,7,27,12,,,,,2019,True
Cascades,37,7,LA,27,SEA,14,186,223,13,29,46,1,16,6,,,,,2019,False
Aviators,23,17,LA,27,SEA,14,216,239,14,16,21,13,29,33,,,,,2019,True
Outlaws,18,6,OTT,23,NY,27,248,266,18,29,34,5,25,9,,,,,2019,True
Empire,14,6,OTT,23,NY,27,241,255,19,25,29,8,29,13,,,,,2019,False
Mechanix,12,2,CHI,12,DET,6,127,139,6,14,18,0,8,1,,,,,2019,False
Union,5,5,CHI,12,DET,6,154,159,5,7,8,7,13,11,,,,,2019,True
Sol,15,4,AUS,21,ATL,22,219,234,17,24,30,4,23,8,,,,,2019,True
Hustle,14,8,AUS,21,ATL,22,193,207,18,23,27,4,24,12,,,,,2019,False
Cascades,15,8,SD,26,SEA,25,303,318,20,28,32,5,27,9,,,,,2019,False
Growlers,13,6,SD,26,SEA,25,258,271,21,27,31,5,28,11,,,,,2019,True
Cannons,24,12,TB,20,RAL,22,282,306,17,24,32,3,22,14,,,,,2019,True
Flyers,20,9,TB,20,RAL,22,214,234,15,22,30,7,24,13,,,,,2019,False
Rush,19,10,TOR,24,PHI,26,210,229,21,28,32,3,26,11,,,,,2019,True
Phoenix,16,10,TOR,24,PHI,26,229,245,19,26,34,7,28,11,,,,,2019,False
Empire,17,10,MTL,19,NY,22,232,249,15,21,28,7,24,14,,,,,2019,False
Royal,20,10,MTL,19,NY,22,244,264,15,24,30,4,21,11,,,,,2019,True
Thunderbirds,14,5,PIT,20,IND,23,231,245,17,25,27,3,22,7,,,,,2019,True
AlleyCats,9,7,PIT,20,IND,23,262,271,17,22,26,6,25,9,,,,,2019,False
Mechanix,37,9,MIN,27,DET,12,291,328,10,29,45,2,14,7,,,,,2019,False
Wind Chill,23,22,MIN,27,DET,12,205,228,12,14,19,15,29,34,,,,,2019,True
Hustle,24,9,DAL,18,ATL,15,180,204,12,20,37,3,17,6,,,,,2019,False
Legion,23,16,DAL,18,ATL,15,253,276,12,17,18,6,20,23,,,,,2019,True
Union,18,13,MAD,18,CHI,21,286,304,11,20,26,10,23,15,,,,,2019,False
Radicals,21,12,MAD,18,CHI,21,245,266,12,23,27,6,20,14,,,,,2019,True
Rush,24,13,OTT,17,TOR,22,238,262,11,19,22,11,24,26,,,,,2019,False
Outlaws,29,13,OTT,17,TOR,22,172,201,11,24,38,6,19,11,,,,,2019,True
Sol,20,12,AUS,23,TB,14,232,252,10,16,23,13,25,24,,,,,2019,True
Cannons,30,9,AUS,23,TB,14,143,173,10,25,34,4,17,10,,,,,2019,False
Royal,16,9,MTL,23,TOR,22,227,243,19,24,30,4,25,13,,,,,2019,True
Rush,18,6,MTL,23,TOR,22,194,212,20,25,33,2,24,8,,,,,2019,False
Legion,24,14,DAL,29,TB,22,231,255,19,24,35,10,31,21,,,,,2019,True
Cannons,32,11,DAL,29,TB,22,244,276,18,31,40,4,24,16,,,,,2019,False
Cascades,17,6,SEA,25,SD,30,266,283,21,32,36,4,27,8,,,,,2019,True
Growlers,11,6,SEA,25,SD,30,257,268,23,27,31,7,32,13,,,,,2019,False
Breeze,15,11,DC,21,PHI,18,254,269,16,20,28,5,23,11,,,,,2019,True
Phoenix,19,8,DC,21,PHI,18,258,277,15,23,29,3,20,11,,,,,2019,False
Empire,12,5,RAL,24,NY,25,277,289,20,27,32,5,28,7,,,,,2019,False
Flyers,10,6,RAL,24,NY,25,334,344,20,28,28,4,27,12,,,,,2019,True
AlleyCats,11,9,IND,24,MIN,23,271,282,20,25,31,4,26,8,,,,,2019,True
Wind Chill,13,5,IND,24,MIN,23,230,243,20,26,29,3,25,10,,,,,2019,False
Radicals,17,12,PIT,21,MAD,20,302,319,13,24,33,7,22,9,,,,,2019,False
Thunderbirds,18,10,PIT,21,MAD,20,281,299,15,22,24,6,24,15,,,,,2019,True
Aviators,9,8,SJ,27,LA,31,240,249,24,28,30,6,32,12,,,,,2019,False
Spiders,15,5,SJ,27,LA,31,276,291,25,33,37,2,29,6,,,,,2019,True
Union,24,15,DET,11,CHI,24,243,267,12,13,19,12,26,32,,,,,2019,False
Mechanix,33,6,DET,11,CHI,24,176,209,11,26,41,0,14,5,,,,,2019,True
Mechanix,35,15,CHI,24,DET,16,186,221,12,26,40,4,18,12,,,,,2019,False
Union,28,20,CHI,24,DET,16,239,267,13,18,25,11,26,28,,,,,2019,True
Phoenix,24,10,PHI,16,DC,21,207,231,13,23,38,3,18,4,,,,,2019,True
Breeze,19,14,PHI,16,DC,21,281,300,14,18,19,7,23,23,,,,,2019,False
Rush,20,8,DC,23,TOR,22,257,277,17,25,34,5,24,10,,,,,2019,False
Breeze,18,7,DC,23,TOR,22,270,288,18,24,29,5,25,15,,,,,2019,True
Spiders,21,6,SJ,25,SEA,26,239,260,16,29,37,9,28,13,,,,,2019,True
Cascades,20,9,SJ,25,SEA,26,254,274,18,28,33,8,29,15,,,,,2019,False
Phoenix,23,8,NY,19,PHI,14,227,250,12,21,31,2,16,8,,,,,2019,False
Empire,18,17,NY,19,PHI,14,245,263,13,16,22,6,21,18,,,,,2019,True
Royal,27,11,MTL,21,OTT,22,249,276,14,24,33,7,23,19,,,,,2019,True
Outlaws,29,18,MTL,21,OTT,22,185,214,16,23,35,6,25,19,,,,,2019,False
Wind Chill,24,14,MIN,21,MAD,19,209,233,14,21,31,7,23,17,,,,,2019,True
Radicals,27,15,MIN,21,MAD,19,245,272,14,23,32,5,21,15,,,,,2019,False
Aviators,17,17,SD,17,LA,18,237,254,13,19,25,5,20,14,,,,,2019,False
Growlers,20,13,SD,17,LA,18,212,232,13,20,28,4,19,11,,,,,2019,True
Legion,22,10,RAL,27,DAL,18,252,274,16,29,37,2,20,6,,,,,2019,False
Flyers,14,11,RAL,27,DAL,18,245,259,17,20,23,10,29,20,,,,,2019,True
Cannons,21,7,TB,20,DAL,25,250,271,17,27,34,3,22,9,,,,,2019,True
Legion,14,12,TB,20,DAL,25,205,219,17,22,27,8,27,16,,,,,2019,False
Rush,22,12,TOR,19,MTL,13,148,170,12,15,24,7,22,20,,,,,2019,True
Royal,25,11,TOR,19,MTL,13,225,250,11,20,31,2,14,9,,,,,2019,False
Sol,22,11,ATL,24,AUS,25,341,363,17,27,35,8,27,15,,,,,2019,False
Hustle,23,12,ATL,24,AUS,25,212,235,19,27,36,5,27,14,,,,,2019,True
Cascades,25,12,SEA,22,SJ,25,286,311,19,27,30,3,24,20,,,,,2019,True
Spiders,17,13,SEA,22,SJ,25,270,287,18,24,36,7,27,10,,,,,2019,False
Aviators,18,9,LA,18,SD,20,237,255,14,22,28,4,20,10,,,,,2019,True
Growlers,16,11,LA,18,SD,20,248,264,13,20,24,7,22,14,,,,,2019,False
Mechanix,11,2,DET,12,PIT,17,136,147,10,19,22,2,14,4,,,,,2019,True
Thunderbirds,7,5,DET,12,PIT,17,122,129,11,14,16,6,19,10,,,,,2019,False
Breeze,17,10,DC,19,NY,20,277,294,13,22,25,6,21,15,,,,,2019,True
Empire,17,7,DC,19,NY,20,188,205,13,21,28,7,22,11,,,,,2019,False
Outlaws,13,10,OTT,19,MTL,21,192,205,17,23,29,2,21,6,,,,,2019,True
Royal,11,7,OTT,19,MTL,21,302,313,17,21,24,4,23,12,,,,,2019,False
AlleyCats,16,10,MAD,15,IND,18,247,263,11,17,18,7,20,17,,,,,2019,False
Radicals,18,9,MAD,15,IND,18,217,235,9,20,29,6,17,7,,,,,2019,True
Union,11,5,MIN,27,CHI,26,245,256,23,29,33,3,28,5,,,,,2019,False
Wind Chill,9,7,MIN,27,CHI,26,247,256,23,28,30,4,29,10,,,,,2019,True
Sol,22,3,TB,24,AUS,16,187,209,15,27,36,1,19,6,,,,,2019,False
Cannons,15,15,TB,24,AUS,16,249,264,15,18,23,9,26,19,,,,,2019,True
Royal,24,4,DC,27,MTL,17,328,352,16,29,38,1,19,7,,,,,2019,False
Breeze,15,15,DC,27,MTL,17,227,242,18,19,25,9,29,19,,,,,2019,True
Radicals,24,16,DET,14,MAD,16,172,196,9,16,22,7,18,22,,,,,2019,False
Mechanix,29,16,DET,14,MAD,16,317,346,11,18,34,3,16,11,,,,,2019,True
Cannons,21,5,ATL,23,TB,14,265,286,11,25,32,3,16,4,,,,,2019,False
Hustle,11,11,ATL,23,TB,14,213,224,13,16,17,10,25,20,,,,,2019,True
Outlaws,20,8,NY,20,OTT,15,223,243,12,22,26,3,17,10,,,,,2019,False
Empire,15,12,NY,20,OTT,15,217,232,11,17,23,9,22,14,,,,,2019,True
Phoenix,23,7,PHI,15,MTL,25,206,229,13,27,29,2,17,12,,,,,2019,True
Royal,14,12,PHI,15,MTL,25,268,282,14,17,26,11,27,16,,,,,2019,False
Thunderbirds,20,15,PIT,24,MIN,17,327,347,16,19,26,8,26,20,,,,,2019,True
Wind Chill,26,10,PIT,24,MIN,17,198,224,15,26,36,2,19,9,,,,,2019,False
Radicals,17,6,TOR,22,MAD,15,166,183,14,24,29,1,17,6,,,,,2019,False
Rush,11,8,TOR,22,MAD,15,333,344,12,17,19,10,24,15,,,,,2019,True
Union,19,14,CHI,18,IND,17,194,213,12,19,24,6,20,16,,,,,2019,True
AlleyCats,21,11,CHI,18,IND,17,280,301,14,20,30,3,19,10,,,,,2019,False
Legion,20,14,DAL,20,AUS,15,178,198,11,17,23,9,22,19,,,,,2019,True
Sol,25,12,DAL,20,AUS,15,195,220,11,22,31,4,17,12,,,,,2019,False
Phoenix,28,12,PHI,18,TOR,16,207,235,12,18,26,6,20,22,,,,,2019,True
Rush,30,16,PHI,18,TOR,16,199,229,12,20,36,4,18,12,,,,,2019,False
Legion,16,18,DAL,28,TB,21,214,230,17,23,30,11,30,17,,,,,2019,True
Cannons,24,3,DAL,28,TB,21,222,246,17,30,35,4,23,11,,,,,2019,False
Breeze,17,13,MTL,19,DC,20,208,225,14,21,28,6,22,13,,,,,2019,False
Royal,19,9,MTL,19,DC,20,249,268,14,22,27,5,20,13,,,,,2019,True
Empire,19,8,NY,22,TOR,17,215,234,14,19,26,8,24,18,,,,,2019,True
Rush,25,10,NY,22,TOR,17,223,248,14,25,34,3,19,11,,,,,2019,False
Cannons,22,12,AUS,17,TB,19,210,232,12,19,23,7,22,20,,,,,2019,False
Sol,24,11,AUS,17,TB,19,315,339,13,22,35,4,19,9,,,,,2019,True
Aviators,16,12,LA,25,SJ,21,222,238,17,23,31,8,27,13,,,,,2019,True
Spiders,19,12,LA,25,SJ,21,262,281,16,27,29,5,23,14,,,,,2019,False
Union,19,6,CHI,22,MAD,25,296,315,19,27,32,3,24,10,,,,,2019,True
Radicals,15,13,CHI,22,MAD,25,217,232,18,24,30,7,27,13,,,,,2019,False
AlleyCats,32,12,MIN,11,IND,13,274,306,9,13,19,4,15,27,,,,,2019,False
Wind Chill,33,13,MIN,11,IND,13,155,188,9,15,37,2,13,9,,,,,2019,True
Thunderbirds,18,17,PIT,24,DET,11,199,217,10,13,18,14,26,25,,,,,2019,True
Mechanix,30,12,PIT,24,DET,11,280,310,9,27,38,2,13,7,,,,,2019,False
Breeze,22,12,OTT,22,DC,21,271,293,19,25,32,2,24,15,,,,,2019,False
Outlaws,21,16,OTT,22,DC,21,292,313,19,24,36,3,25,12,,,,,2019,True
Flyers,12,7,RAL,25,ATL,22,267,279,19,24,31,6,27,9,,,,,2019,True
Hustle,16,4,RAL,25,ATL,22,219,235,19,27,29,3,24,10,,,,,2019,False
Spiders,17,3,SD,32,SJ,20,249,266,18,34,37,2,22,3,,,,,2019,False
Growlers,6,10,SD,32,SJ,20,315,321,20,22,23,12,33,17,,,,,2019,True
Spiders,13,8,SJ,24,SEA,19,213,226,16,21,24,8,26,16,,,,,2019,True
Cascades,19,6,SJ,24,SEA,19,305,324,14,26,31,5,21,8,,,,,2019,False
Aviators,20,8,LA,21,SD,27,159,179,18,29,35,3,23,8,,,,,2019,True
Growlers,15,13,LA,21,SD,27,296,311,19,23,29,8,29,15,,,,,2019,False
Cannons,19,4,TB,19,RAL,24,277,296,14,26,31,5,21,8,,,,,2019,True
Flyers,12,10,TB,19,RAL,24,222,234,14,21,23,11,26,17,,,,,2019,False
Outlaws,18,7,TOR,25,OTT,24,216,234,18,27,32,6,26,13,,,,,2019,False
Rush,17,12,TOR,25,OTT,24,233,250,18,26,31,7,27,13,,,,,2019,True
Wind Chill,14,8,MAD,19,MIN,20,309,323,16,21,23,4,22,13,,,,,2019,False
Radicals,15,10,MAD,19,MIN,20,232,247,15,22,30,4,21,6,,,,,2019,True
Breeze,15,7,NY,26,DC,25,289,304,21,29,36,4,28,9,,,,,2019,False
Empire,16,10,NY,26,DC,25,308,324,23,28,33,3,29,13,,,,,2019,True
Sol,20,10,AUS,21,DAL,25,235,255,15,27,32,6,23,9,,,,,2019,True
Legion,14,14,AUS,21,DAL,25,212,226,16,23,26,9,27,17,,,,,2019,False
Union,19,10,PIT,21,CHI,18,222,241,16,23,31,2,20,7,,,,,2019,False
Thunderbirds,15,8,PIT,21,CHI,18,294,309,14,20,23,7,23,15,,,,,2019,True
AlleyCats,14,5,IND,22,ATL,27,307,321,20,29,32,2,24,7,,,,,2019,True
Hustle,8,8,IND,22,ATL,27,255,263,21,24,28,6,29,10,,,,,2019,False
Phoenix,28,18,PHI,21,OTT,16,217,245,12,18,31,9,23,21,,,,,2019,True
Outlaws,33,12,PHI,21,OTT,16,202,235,11,23,33,5,18,19,,,,,2019,False
Wind Chill,18,13,DET,22,MIN,31,223,241,20,24,32,11,33,20,,,,,2019,False
Mechanix,28,6,DET,22,MIN,31,262,290,18,33,39,4,25,12,,,,,2019,True
Sol,26,8,RAL,23,AUS,18,202,228,14,25,32,4,20,15,,,,,2019,False
Flyers,20,14,RAL,23,AUS,18,273,293,14,20,29,9,25,17,,,,,2019,True
Cascades,16,12,SEA,25,SD,21,299,315,18,23,28,7,27,17,,,,,2019,True
Growlers,22,12,SEA,25,SD,21,231,253,17,27,34,4,23,10,,,,,2019,False
Breeze,12,11,DC,24,OTT,15,247,259,16,17,22,8,26,16,,,,,2019,True
Outlaws,20,5,DC,24,OTT,15,255,275,15,26,34,0,17,5,,,,,2019,False
Rush,16,12,TOR,21,MTL,16,250,266,15,18,21,6,23,20,,,,,2019,True
Royal,20,7,TOR,21,MTL,16,239,259,14,23,34,2,18,6,,,,,2019,False
Wind Chill,20,9,CHI,23,MIN,17,236,256,14,25,30,3,19,8,,,,,2019,False
Union,13,11,CHI,23,MIN,17,297,310,14,19,23,9,25,16,,,,,2019,True
Aviators,15,13,SJ,16,LA,25,272,287,14,18,24,11,27,19,,,,,2019,False
Spiders,24,8,SJ,16,LA,25,209,233,13,27,33,3,18,9,,,,,2019,True
AlleyCats,15,10,PIT,16,IND,19,246,261,13,18,22,6,21,14,,,,,2019,False
Thunderbirds,19,6,PIT,16,IND,19,195,214,13,21,29,3,18,8,,,,,2019,True
Hustle,12,8,ATL,23,AUS,19,266,278,15,21,22,8,25,17,,,,,2019,True
Sol,17,4,ATL,23,AUS,19,265,282,15,25,32,4,21,5,,,,,2019,False
Empire,13,9,NY,23,MTL,19,290,303,16,21,25,7,25,13,,,,,2019,True
Royal,15,10,NY,23,MTL,19,233,248,14,25,29,5,21,9,,,,,2019,False
Rush,32,15,OTT,13,TOR,19,185,217,8,15,25,11,21,30,,,,,2019,False
Outlaws,41,15,OTT,13,TOR,19,147,188,7,21,38,6,15,16,,,,,2019,True
Aviators,12,13,LA,25,SEA,19,233,245,17,21,25,8,27,14,,,,,2019,True
Cascades,21,6,LA,25,SEA,19,250,271,18,26,34,1,21,6,,,,,2019,False
Hustle,19,5,ATL,15,RAL,21,274,293,12,23,29,3,17,8,,,,,2019,True
Flyers,13,8,ATL,15,RAL,21,271,284,13,17,21,8,23,17,,,,,2019,False
Thunderbirds,27,17,MIN,25,PIT,22,232,259,19,28,42,3,24,10,,,,,2019,False
Wind Chill,25,15,MIN,25,PIT,22,233,258,17,24,30,8,28,22,,,,,2019,True
Empire,21,19,PHI,16,NY,25,222,243,16,18,29,9,27,18,,,,,2019,False
Phoenix,31,11,PHI,16,NY,25,225,256,15,27,36,1,18,13,,,,,2019,True
AlleyCats,16,7,DET,16,IND,19,236,252,15,18,23,4,21,15,,,,,2019,False
Mechanix,20,11,DET,16,IND,19,239,259,15,21,30,1,19,7,,,,,2019,True
Growlers,14,11,SD,20,SEA,18,228,242,14,20,25,6,22,12,,,,,2019,True
Cascades,16,8,SD,20,SEA,18,288,304,14,22,27,4,20,9,,,,,2019,False
Spiders,29,12,SJ,16,SD,21,244,273,10,23,36,6,18,12,,,,,2019,True
Growlers,25,15,SJ,16,SD,21,195,220,12,18,24,9,23,25,,,,,2019,False
Radicals,8,12,MAD,26,PIT,17,218,226,18,19,23,8,28,15,,,,,2019,True
Thunderbirds,19,6,MAD,26,PIT,17,363,382,17,28,32,0,19,4,,,,,2019,False
Phoenix,26,10,DC,20,PHI,18,222,248,14,22,35,4,20,13,,,,,2019,False
Breeze,26,9,DC,20,PHI,18,212,238,14,20,27,6,22,19,,,,,2019,True
Cascades,23,7,SEA,20,LA,24,278,301,15,26,31,5,22,12,,,,,2019,True
Aviators,17,11,SEA,20,LA,24,197,214,14,22,29,10,26,16,,,,,2019,False
Mechanix,23,7,IND,26,DET,22,238,261,18,28,34,4,25,12,,,,,2019,False
AlleyCats,18,14,IND,26,DET,22,226,244,17,24,29,9,28,18,,,,,2019,True
Wind Chill,19,11,MIN,25,CHI,26,277,296,18,28,32,7,27,13,,,,,2019,True
Union,16,9,MIN,25,CHI,26,273,289,18,27,32,8,28,13,,,,,2019,False
Legion,21,14,DAL,21,AUS,17,172,193,14,19,31,7,23,15,,,,,2019,True
Sol,27,8,DAL,21,AUS,17,235,262,15,23,30,2,19,14,,,,,2019,False
Cannons,15,7,TB,17,ATL,14,327,342,12,16,21,5,19,13,,,,,2019,True
Hustle,17,8,TB,17,ATL,14,196,213,11,19,25,3,16,9,,,,,2019,False
Radicals,12,8,IND,20,MAD,22,304,316,16,22,28,6,24,9,,,,,2019,False
AlleyCats,15,6,IND,20,MAD,22,260,275,16,24,25,4,22,11,,,,,2019,True
Growlers,18,11,SD,25,SJ,24,211,229,19,26,30,6,27,14,,,,,2019,True
Spiders,16,7,SD,25,SJ,24,307,323,18,27,32,6,26,10,,,,,2019,False
Flyers,10,6,ATL,21,RAL,24,346,356,17,23,26,6,25,9,,,,,2019,False
Hustle,12,9,ATL,21,RAL,24,254,266,17,25,28,4,23,8,,,,,2019,True
Breeze,15,10,NY,21,DC,18,258,273,13,23,26,5,20,8,,,,,2019,False
Empire,10,8,NY,21,DC,18,279,289,12,20,22,9,23,12,,,,,2019,True
Legion,49,28,AUS,19,DAL,17,206,255,12,21,44,5,20,27,,,,,2019,False
Sol,47,13,AUS,19,DAL,17,147,194,11,20,39,8,21,30,,,,,2019,True
Spiders,20,4,LA,22,SJ,18,220,240,15,24,29,3,20,11,,,,,2019,False
Aviators,14,16,LA,22,SJ,18,201,215,14,20,27,8,24,13,,,,,2019,True
Spiders,21,14,SEA,27,SJ,28,305,326,20,29,37,8,31,16,,,,,2019,False
Cascades,24,13,SEA,27,SJ,28,294,318,20,31,37,7,29,15,,,,,2019,True
Flyers,15,11,AUS,18,RAL,22,267,282,16,20,26,6,24,15,,,,,2019,False
Sol,19,7,AUS,18,RAL,22,230,249,14,24,29,4,20,10,,,,,2019,True
Growlers,21,10,SD,20,LA,18,259,280,15,20,24,5,22,19,,,,,2019,True
Aviators,21,8,SD,20,LA,18,235,256,14,22,34,4,20,8,,,,,2019,False
Cannons,17,10,TB,18,ATL,17,369,386,13,19,26,5,20,11,,,,,2019,True
Hustle,17,6,TB,18,ATL,17,175,192,12,20,25,5,19,12,,,,,2019,False
Legion,19,14,DAL,19,RAL,17,236,255,13,19,22,6,21,19,,,,,2019,True
Flyers,22,5,DAL,19,RAL,17,204,226,12,21,32,5,19,8,,,,,2019,False
Empire,10,4,NY,16,RAL,19,260,270,15,21,24,1,18,2,13.0,16.0,2.0,5.0,2021,True
